,country_code,Indicator,Year,value
29049,KHM,Population,1977,7196042.0
29050,KHM,Population,1978,6957267.0
29051,KHM,Population,1979,6770393.0
29052,KHM,Population,1980,6693759.0
29053,KHM,Population,1981,6749849.0
29054,KHM,Population,1982,6919803.0
29055,KHM,Population,1983,7170004.0
29056,KHM,Population,1984,7447844.0
29057,KHM,Population,1985,7714894.0
29058,KHM,Population,1986,7960952.0
29059,KHM,Population,1987,8198082.0
29060,KHM,Population,1988,8435909.0
29061,KHM,Population,1989,8691331.0
29062,KHM,Population,1990,8975597.0
29063,KHM,Population,1991,9289298.0
29064,KHM,Population,1992,9623899.0
29065,KHM,Population,1993,9970727.0
29066,KHM,Population,1994,10317901.0
29067,KHM,Population,1995,10656145.0
29068,KHM,Population,1996,10982919.0
29069,KHM,Population,1997,11298594.0
29070,KHM,Population,1998,11600510.0
29071,KHM,Population,1999,11886464.0
29072,KHM,Population,2000,12155241.0
29073,KHM,Population,2001,12405411.0
29074,KHM,Population,2002,12637719.0
29075,KHM,Population,2003,12856171.0
29076,KHM,Population,2004,13066475.0
29077,KHM,Population,2005,13273355.0
29078,KHM,Population,2006,13477705.0
29079,KHM,Population,2007,13679953.0
29080,KHM,Population,2008,13883835.0
29081,KHM,Population,2009,14093605.0
29082,KHM,Population,2010,14312205.0
29083,KHM,Population,2011,14541421.0
29084,KHM,Population,2012,14780454.0
29085,KHM,Population,2013,15026330.0
29086,KHM,Population,2014,15274506.0
29087,KHM,Population,2015,15521435.0
29088,KHM,Population,2016,15766290.0
29089,KHM,Population,2017,16009413.0
29090,KHM,Population,2018,16249795.0
29091,KHM,Population,2019,16486542.0
29092,KHM,Population,2020,16718971.0
29093,KIR,Consumption,2008,210427404.732282
29094,KIR,Consumption,2009,204434443.441937
29095,KIR,Consumption,2010,196432763.539454
29096,KIR,Consumption,2011,206137233.940301
29097,KIR,Consumption,2012,214237600.331098
29098,KIR,Consumption,2013,219384549.271623
29099,KIR,Consumption,2014,238364652.424098
29100,KIR,Consumption,2015,254006460.821877
29101,KIR,Consumption,2016,276229760.840309
29102,KIR,Consumption,2017,283964987.224344
29103,KIR,Consumption,2018,285826573.253905
29104,KIR,Exports,2008,18852746.0693519
29105,KIR,Exports,2009,20247704.0711971
29106,KIR,Exports,2010,16060893.9685041
29107,KIR,Exports,2011,16947626.4665542
29108,KIR,Exports,2012,20142186.7761235
29109,KIR,Exports,2013,18497472.2409846
29110,KIR,Exports,2014,19882749.7570433
29111,KIR,Exports,2015,26736533.6939373
29112,KIR,Exports,2016,32596131.7405503
29113,KIR,Exports,2017,24367718.8219628
29114,KIR,Exports,2018,18137358.1697241
29115,KIR,GDP,1970,110420875.61489
29116,KIR,GDP,1971,107892170.931193
29117,KIR,GDP,1972,120924711.010754
29118,KIR,GDP,1973,146209926.500701
29119,KIR,GDP,1974,212447049.277355
29120,KIR,GDP,1975,223801111.622519
29121,KIR,GDP,1976,163893509.683257
29122,KIR,GDP,1977,156333709.197201
29123,KIR,GDP,1978,157990210.767394
29124,KIR,GDP,1979,139687053.972991
29125,KIR,GDP,1980,116627888.975515
29126,KIR,GDP,1981,112772421.571365
29127,KIR,GDP,1982,120483356.379664
29128,KIR,GDP,1983,119519489.528627
29129,KIR,GDP,1984,125302690.634851
29130,KIR,GDP,1985,116627888.975515
29131,KIR,GDP,1986,115664022.124477
29132,KIR,GDP,1987,105061486.763067
29133,KIR,GDP,1988,114700155.27344
29134,KIR,GDP,1989,110844687.869291
29135,KIR,GDP,1990,109880821.018254
29136,KIR,GDP,1991,109880821.018254
29137,KIR,GDP,1992,110844687.869291
29138,KIR,GDP,1993,111808554.720328
29139,KIR,GDP,1994,113736288.422403
29140,KIR,GDP,1995,113736288.422403
29141,KIR,GDP,1996,115664022.124477
29142,KIR,GDP,1997,117591755.826552
29143,KIR,GDP,1998,125302690.634851
29144,KIR,GDP,1999,123374956.932776
29145,KIR,GDP,2000,131085891.741074
29146,KIR,GDP,2001,129158158.039
29147,KIR,GDP,2002,134049975.081384
29148,KIR,GDP,2003,136739452.755834
29149,KIR,GDP,2004,134511474.529661
29150,KIR,GDP,2005,141171987.243699
29151,KIR,GDP,2006,141102396.057054
29152,KIR,GDP,2007,143973755.406294
29153,KIR,GDP,2008,140962635.363654
29154,KIR,GDP,2009,142094297.373043
29155,KIR,GDP,2010,140781489.184831
29156,KIR,GDP,2011,143025999.172243
29157,KIR,GDP,2012,149767737.606007
29158,KIR,GDP,2013,156080224.721896
29159,KIR,GDP,2014,154991194.085239
29160,KIR,GDP,2015,171117816.66613
29161,KIR,GDP,2016,179909369.664442
29162,KIR,GDP,2017,181510126.841309
29163,KIR,GDP,2018,188363866.255797
29164,KIR,GDP,2019,195759870.68938
29165,KIR,GDP,2020,191947336.316123
29166,KIR,Imports,2008,112504742.540994
29167,KIR,Imports,2009,108887322.683653
29168,KIR,Imports,2010,99999551.564329
29169,KIR,Imports,2011,112357359.266765
29170,KIR,Imports,2012,126661932.116769
29171,KIR,Imports,2013,138925526.460362
29172,KIR,Imports,2014,154707663.274788
29173,KIR,Imports,2015,183764555.630681
29174,KIR,Imports,2016,193782887.056116
29175,KIR,Imports,2017,186479019.731986
29176,KIR,Imports,2018,170775238.582341
29177,KIR,Investment,2008,15912715.047753
29178,KIR,Investment,2009,20155110.7354944
29179,KIR,Investment,2010,17872537.6818658
29180,KIR,Investment,2011,23595294.3978494
29181,KIR,Investment,2012,34640634.6218041
29182,KIR,Investment,2013,44692537.8608326
29183,KIR,Investment,2014,44194420.1613484
29184,KIR,Investment,2015,72808203.7412666
29185,KIR,Investment,2016,61196651.076138
29186,KIR,Investment,2017,53059795.8465495
29187,KIR,Investment,2018,60769426.5323856
29188,KIR,Population,1960,41196.0
29189,KIR,Population,1961,42234.0
29190,KIR,Population,1962,43283.0
29191,KIR,Population,1963,44342.0
29192,KIR,Population,1964,45392.0
29193,KIR,Population,1965,46429.0
29194,KIR,Population,1966,47429.0
29195,KIR,Population,1967,48403.0
29196,KIR,Population,1968,49354.0
29197,KIR,Population,1969,50267.0
29198,KIR,Population,1970,51142.0
29199,KIR,Population,1971,51979.0
29200,KIR,Population,1972,52775.0
29201,KIR,Population,1973,53558.0
29202,KIR,Population,1974,54334.0
29203,KIR,Population,1975,55114.0
29204,KIR,Population,1976,55922.0
29205,KIR,Population,1977,56759.0
29206,KIR,Population,1978,57613.0
29207,KIR,Population,1979,58469.0
29208,KIR,Population,1980,59296.0
29209,KIR,Population,1981,60101.0
29210,KIR,Population,1982,60887.0
29211,KIR,Population,1983,61736.0
29212,KIR,Population,1984,62745.0
29213,KIR,Population,1985,63989.0
29214,KIR,Population,1986,65504.0
29215,KIR,Population,1987,67244.0
29216,KIR,Population,1988,69087.0
29217,KIR,Population,1989,70849.0
29218,KIR,Population,1990,72394.0
29219,KIR,Population,1991,73692.0
29220,KIR,Population,1992,74767.0
29221,KIR,Population,1993,75711.0
29222,KIR,Population,1994,76668.0
29223,KIR,Population,1995,77716.0
29224,KIR,Population,1996,78904.0
29225,KIR,Population,1997,80188.0
29226,KIR,Population,1998,81558.0
29227,KIR,Population,1999,82969.0
29228,KIR,Population,2000,84405.0
29229,KIR,Population,2001,85844.0
29230,KIR,Population,2002,87308.0
29231,KIR,Population,2003,88840.0
29232,KIR,Population,2004,90498.0
29233,KIR,Population,2005,92319.0
29234,KIR,Population,2006,94341.0
29235,KIR,Population,2007,96531.0
29236,KIR,Population,2008,98760.0
29237,KIR,Population,2009,100928.0
29238,KIR,Population,2010,102930.0
29239,KIR,Population,2011,104735.0
29240,KIR,Population,2012,106359.0
29241,KIR,Population,2013,107887.0
29242,KIR,Population,2014,109387.0
29243,KIR,Population,2015,110927.0
29244,KIR,Population,2016,112529.0
29245,KIR,Population,2017,114153.0
29246,KIR,Population,2018,115842.0
29247,KIR,Population,2019,117608.0
29248,KIR,Population,2020,119446.0
29249,KNA,GDP,1977,203711805.444213
29250,KNA,GDP,1978,211676741.845261
29251,KNA,GDP,1979,227759252.801383
29252,KNA,GDP,1980,246982409.411576
29253,KNA,GDP,1981,250802988.660859
29254,KNA,GDP,1982,252176732.047103
29255,KNA,GDP,1983,255169364.945754
29256,KNA,GDP,1984,277792189.532005
29257,KNA,GDP,1985,301543611.378334
29258,KNA,GDP,1986,334282182.717831
29259,KNA,GDP,1987,356178819.722801
29260,KNA,GDP,1988,389037651.426078
29261,KNA,GDP,1989,410356113.605188
29262,KNA,GDP,1990,430370213.377158
29263,KNA,GDP,1991,422345146.794221
29264,KNA,GDP,1992,440374950.56384
29265,KNA,GDP,1993,470329031.941995
29266,KNA,GDP,1994,495264555.831686
29267,KNA,GDP,1995,521925353.401743
29268,KNA,GDP,1996,552420606.416903
29269,KNA,GDP,1997,590117605.062976
29270,KNA,GDP,1998,587245232.528103
29271,KNA,GDP,1999,606153862.033029
29272,KNA,GDP,2000,667028733.098178
29273,KNA,GDP,2001,702070752.943902
29274,KNA,GDP,2002,711673080.451784
29275,KNA,GDP,2003,683680168.082946
29276,KNA,GDP,2004,711002397.653787
29277,KNA,GDP,2005,780202986.21132
29278,KNA,GDP,2006,804777729.009674
29279,KNA,GDP,2007,809611270.553863
29280,KNA,GDP,2008,859172416.626584
29281,KNA,GDP,2009,824394044.501452
29282,KNA,GDP,2010,819370861.61438
29283,KNA,GDP,2011,834352527.702065
29284,KNA,GDP,2012,815763050.701014
29285,KNA,GDP,2013,859681210.47334
29286,KNA,GDP,2014,913710491.600306
29287,KNA,GDP,2015,923155555.555555
29288,KNA,GDP,2016,1046810961.91189
29289,KNA,GDP,2017,1056232251.3183
29290,KNA,GDP,2018,1084750516.46091
29291,KNA,GDP,2019,1136818536.07058
29292,KNA,GDP,2020,973116706.099799
29293,KNA,Population,1960,51199.0
29294,KNA,Population,1961,51196.0
29295,KNA,Population,1962,50961.0
29296,KNA,Population,1963,50529.0
29297,KNA,Population,1964,49928.0
29298,KNA,Population,1965,49209.0
29299,KNA,Population,1966,48351.0
29300,KNA,Population,1967,47388.0
29301,KNA,Population,1968,46399.0
29302,KNA,Population,1969,45529.0
29303,KNA,Population,1970,44878.0
29304,KNA,Population,1971,44489.0
29305,KNA,Population,1972,44318.0
29306,KNA,Population,1973,44304.0
29307,KNA,Population,1974,44322.0
29308,KNA,Population,1975,44271.0
29309,KNA,Population,1976,44140.0
29310,KNA,Population,1977,43944.0
29311,KNA,Population,1978,43703.0
29312,KNA,Population,1979,43452.0
29313,KNA,Population,1980,43201.0
29314,KNA,Population,1981,42963.0
29315,KNA,Population,1982,42733.0
29316,KNA,Population,1983,42477.0
29317,KNA,Population,1984,42198.0
29318,KNA,Population,1985,41874.0
29319,KNA,Population,1986,41479.0
29320,KNA,Population,1987,41041.0
29321,KNA,Population,1988,40633.0
29322,KNA,Population,1989,40354.0
29323,KNA,Population,1990,40260.0
29324,KNA,Population,1991,40381.0
29325,KNA,Population,1992,40691.0
29326,KNA,Population,1993,41141.0
29327,KNA,Population,1994,41618.0
29328,KNA,Population,1995,42077.0
29329,KNA,Population,1996,42472.0
29330,KNA,Population,1997,42857.0
29331,KNA,Population,1998,43225.0
29332,KNA,Population,1999,43622.0
29333,KNA,Population,2000,44083.0
29334,KNA,Population,2001,44602.0
29335,KNA,Population,2002,45168.0
29336,KNA,Population,2003,45749.0
29337,KNA,Population,2004,46323.0
29338,KNA,Population,2005,46852.0
29339,KNA,Population,2006,47333.0
29340,KNA,Population,2007,47769.0
29341,KNA,Population,2008,48178.0
29342,KNA,Population,2009,48599.0
29343,KNA,Population,2010,49011.0
29344,KNA,Population,2011,49442.0
29345,KNA,Population,2012,49881.0
29346,KNA,Population,2013,50328.0
29347,KNA,Population,2014,50776.0
29348,KNA,Population,2015,51204.0
29349,KNA,Population,2016,51629.0
29350,KNA,Population,2017,52036.0
29351,KNA,Population,2018,52438.0
29352,KNA,Population,2019,52834.0
29353,KNA,Population,2020,53192.0
29354,KOR,Consumption,1960,35331065744.6023
29355,KOR,Consumption,1961,36070838941.5267
29356,KOR,Consumption,1962,39305401767.6584
29357,KOR,Consumption,1963,41080574544.2169
29358,KOR,Consumption,1964,44188629788.5131
29359,KOR,Consumption,1965,47215087200.5004
29360,KOR,Consumption,1966,50550166532.9541
29361,KOR,Consumption,1967,55012940284.62
29362,KOR,Consumption,1968,60825658672.6429
29363,KOR,Consumption,1969,67324046386.1134
29364,KOR,Consumption,1970,74152273224.551
29365,KOR,Consumption,1971,81178615710.0139
29366,KOR,Consumption,1972,85984135719.3848
29367,KOR,Consumption,1973,93047785122.7615
29368,KOR,Consumption,1974,99993325421.0842
29369,KOR,Consumption,1975,105856169454.74
29370,KOR,Consumption,1976,113612560585.064
29371,KOR,Consumption,1977,120145868280.942
29372,KOR,Consumption,1978,129864320397.469
29373,KOR,Consumption,1979,140664938348.55
29374,KOR,Consumption,1980,143030656650.378
29375,KOR,Consumption,1981,151067645310.224
29376,KOR,Consumption,1982,161154746354.951
29377,KOR,Consumption,1983,174612819169.744
29378,KOR,Consumption,1984,187263842568.343
29379,KOR,Consumption,1985,199782523653.868
29380,KOR,Consumption,1986,217143236021.509
29381,KOR,Consumption,1987,235310820995.308
29382,KOR,Consumption,1988,257074545321.938
29383,KOR,Consumption,1989,285110075298.975
29384,KOR,Consumption,1990,313962998079.401
29385,KOR,Consumption,1991,340036378665.217
29386,KOR,Consumption,1992,363309972307.128
29387,KOR,Consumption,1993,386775228029.695
29388,KOR,Consumption,1994,418419274062.189
29389,KOR,Consumption,1995,458539062862.599
29390,KOR,Consumption,1996,493441187456.212
29391,KOR,Consumption,1997,512802505398.232
29392,KOR,Consumption,1998,464800259910.755
29393,KOR,Consumption,1999,514704362566.663
29394,KOR,Consumption,2000,554943586547.409
29395,KOR,Consumption,2001,587699414095.739
29396,KOR,Consumption,2002,637955633941.339
29397,KOR,Consumption,2003,641551242864.058
29398,KOR,Consumption,2004,649063194117.53
29399,KOR,Consumption,2005,680145161040.793
29400,KOR,Consumption,2006,717262096569.223
29401,KOR,Consumption,2007,756958513734.825
29402,KOR,Consumption,2008,774177866477.48
29403,KOR,Consumption,2009,786373250409.426
29404,KOR,Consumption,2010,823045950718.622
29405,KOR,Consumption,2011,846609778037.099
29406,KOR,Consumption,2012,865879066354.597
29407,KOR,Consumption,2013,886786764884.643
29408,KOR,Consumption,2014,909086665650.009
29409,KOR,Consumption,2015,932584808039.552
29410,KOR,Consumption,2016,960819868143.914
29411,KOR,Consumption,2017,990161670678.044
29412,KOR,Consumption,2018,1026862130163.13
29413,KOR,Consumption,2019,1059584363804.33
29414,KOR,Consumption,2020,1033810322612.01
29415,KOR,Exports,1960,155062402.892612
29416,KOR,Exports,1961,210050324.556925
29417,KOR,Exports,1962,242848586.514256
29418,KOR,Exports,1963,278298999.034175
29419,KOR,Exports,1964,358924376.136833
29420,KOR,Exports,1965,490117423.966159
29421,KOR,Exports,1966,700344558.560589
29422,KOR,Exports,1967,910394883.117515
29423,KOR,Exports,1968,1256146911.46016
29424,KOR,Exports,1969,1715057363.80654
29425,KOR,Exports,1970,2241509250.48015
29426,KOR,Exports,1971,2783520420.45427
29427,KOR,Exports,1972,3978049033.84365
29428,KOR,Exports,1973,6001816723.13537
29429,KOR,Exports,1974,6259694162.83762
29430,KOR,Exports,1975,7595847616.26918
29431,KOR,Exports,1976,10567847536.7047
29432,KOR,Exports,1977,12881406877.4684
29433,KOR,Exports,1978,15057673224.1089
29434,KOR,Exports,1979,15507566364.5425
29435,KOR,Exports,1980,16828072129.6548
29436,KOR,Exports,1981,19160992169.5255
29437,KOR,Exports,1982,19553422047.7697
29438,KOR,Exports,1983,22771806755.4695
29439,KOR,Exports,1984,25645677105.0893
29440,KOR,Exports,1985,25977637950.5065
29441,KOR,Exports,1986,35076370885.5752
29442,KOR,Exports,1987,43647591073.7453
29443,KOR,Exports,1988,48307154397.1551
29444,KOR,Exports,1989,46536136656.478
29445,KOR,Exports,1990,48903711463.6998
29446,KOR,Exports,1991,54880509566.5281
29447,KOR,Exports,1992,61534401707.985
29448,KOR,Exports,1993,67725935601.3641
29449,KOR,Exports,1994,79982761021.3432
29450,KOR,Exports,1995,98343952986.211
29451,KOR,Exports,1996,108365103886.948
29452,KOR,Exports,1997,128644331138.679
29453,KOR,Exports,1998,147380890813.171
29454,KOR,Exports,1999,165464579424.174
29455,KOR,Exports,2000,193569507340.932
29456,KOR,Exports,2001,190087056842.217
29457,KOR,Exports,2002,214442374293.589
29458,KOR,Exports,2003,243562633850.724
29459,KOR,Exports,2004,294722441392.998
29460,KOR,Exports,2005,318003107436.409
29461,KOR,Exports,2006,356306880341.597
29462,KOR,Exports,2007,401215569007.852
29463,KOR,Exports,2008,431716626552.889
29464,KOR,Exports,2009,429744664204.587
29465,KOR,Exports,2010,485731032150.695
29466,KOR,Exports,2011,560617155435.914
29467,KOR,Exports,2012,593096010060.491
29468,KOR,Exports,2013,615753685936.751
29469,KOR,Exports,2014,628657194068.907
29470,KOR,Exports,2015,630129491251.218
29471,KOR,Exports,2016,645077984277.167
29472,KOR,Exports,2017,661078143406.201
29473,KOR,Exports,2018,687362193151.705
29474,KOR,Exports,2019,689000426554.216
29475,KOR,Exports,2020,676312184642.722
29476,KOR,GDP,1960,25699427356.491
29477,KOR,GDP,1961,27481937749.6061
29478,KOR,GDP,1962,28552434121.6851
29479,KOR,GDP,1963,31128025938.0325
29480,KOR,GDP,1964,34077040553.5922
29481,KOR,GDP,1965,36570946132.6119
29482,KOR,GDP,1966,40957249543.0566
29483,KOR,GDP,1967,44676006656.8979
29484,KOR,GDP,1968,50557946174.6043
29485,KOR,GDP,1969,57919874111.2533
29486,KOR,GDP,1970,63742405456.3578
29487,KOR,GDP,1971,70464369462.2544
29488,KOR,GDP,1972,75547923255.6032
29489,KOR,GDP,1973,86803296623.1493
29490,KOR,GDP,1974,95059883349.5778
29491,KOR,GDP,1975,102512514835.467
29492,KOR,GDP,1976,116066153475.533
29493,KOR,GDP,1977,130384053502.717
29494,KOR,GDP,1978,144665000232.063
29495,KOR,GDP,1979,157209230368.008
29496,KOR,GDP,1980,154622057494.204
29497,KOR,GDP,1981,165826244355.892
29498,KOR,GDP,1982,179652966098.885
29499,KOR,GDP,1983,203683660321.396
29500,KOR,GDP,1984,225175627620.38
29501,KOR,GDP,1985,242826838879.643
29502,KOR,GDP,1986,270332469174.275
29503,KOR,GDP,1987,304728740250.584
29504,KOR,GDP,1988,341258754859.513
29505,KOR,GDP,1989,365395623509.547
29506,KOR,GDP,1990,401487768060.593
29507,KOR,GDP,1991,444760345044.788
29508,KOR,GDP,1992,472329450142.885
29509,KOR,GDP,1993,504813785878.624
29510,KOR,GDP,1994,551603291318.848
29511,KOR,GDP,1995,604637550473.74
29512,KOR,GDP,1996,652347705779.257
29513,KOR,GDP,1997,692601162968.022
29514,KOR,GDP,1998,657074545321.938
29515,KOR,GDP,1999,732420905134.784
29516,KOR,GDP,2000,798784342587.129
29517,KOR,GDP,2001,837544550604.138
29518,KOR,GDP,2002,902246062108.946
29519,KOR,GDP,2003,930642372967.514
29520,KOR,GDP,2004,979011499282.814
29521,KOR,GDP,2005,1021192627905.49
29522,KOR,GDP,2006,1074951542999.1
29523,KOR,GDP,2007,1137293878173.46
29524,KOR,GDP,2008,1171560370682.24
29525,KOR,GDP,2009,1180847317902.24
29526,KOR,GDP,2010,1261201910432.46
29527,KOR,GDP,2011,1307685622912.81
29528,KOR,GDP,2012,1339103175287.26
29529,KOR,GDP,2013,1381481889126.85
29530,KOR,GDP,2014,1425723208306.54
29531,KOR,GDP,2015,1465773245547.15
29532,KOR,GDP,2016,1508967849304.8
29533,KOR,GDP,2017,1556645736778.48
29534,KOR,GDP,2018,1601903713673.82
29535,KOR,GDP,2019,1637850078348.95
29536,KOR,GDP,2020,1623895080923.74
29537,KOR,Imports,1960,1257561391.76021
29538,KOR,Imports,1961,1148911623.71288
29539,KOR,Imports,1962,1552922559.4137
29540,KOR,Imports,1963,1941108996.75774
29541,KOR,Imports,1964,1458594404.40434
29542,KOR,Imports,1965,1654941951.05456
29543,KOR,Imports,1966,2474633284.93158
29544,KOR,Imports,1967,3220860048.22494
29545,KOR,Imports,1968,4582120526.98231
29546,KOR,Imports,1969,5777356380.52172
29547,KOR,Imports,1970,6305311152.51412
29548,KOR,Imports,1971,7575160841.88099
29549,KOR,Imports,1972,7588067974.61891
29550,KOR,Imports,1973,10167461206.7727
29551,KOR,Imports,1974,12161524809.7634
29552,KOR,Imports,1975,12671091337.8552
29553,KOR,Imports,1976,15776582836.6076
29554,KOR,Imports,1977,19259121740.3412
29555,KOR,Imports,1978,25127712100.2159
29556,KOR,Imports,1979,28539350178.9096
29557,KOR,Imports,1980,27587316531.9595
29558,KOR,Imports,1981,28876350110.3957
29559,KOR,Imports,1982,29313424523.1102
29560,KOR,Imports,1983,31331445886.1829
29561,KOR,Imports,1984,32685015128.3088
29562,KOR,Imports,1985,32017645641.7431
29563,KOR,Imports,1986,42648172336.7435
29564,KOR,Imports,1987,50364781208.6292
29565,KOR,Imports,1988,57024508081.3237
29566,KOR,Imports,1989,66044383739.6649
29567,KOR,Imports,1990,74917065041.7824
29568,KOR,Imports,1991,89888543372.6072
29569,KOR,Imports,1992,94218444381.0875
29570,KOR,Imports,1993,100572201483.878
29571,KOR,Imports,1994,124645241710.372
29572,KOR,Imports,1995,152104989800.271
29573,KOR,Imports,1996,173606504841.28
